order_id,product_id,price,quantity
10181,699,44.75,4
10181,452,254.21,5
10181,144,287.99,1
10182,49,144.82,4
10182,349,437.24,4
10182,419,478.07,3
10182,676,413.25,5
10182,23,301.76,4
10183,48,226.41,4
10183,244,280.65,1
10183,962,277.54,4
10184,119,219.07,1
10184,575,63.47,3
10184,821,259.49,1
10184,995,436.77,2
10185,383,81.1,1
10186,36,432.22,5
10186,162,194.88,3
10186,856,440.63,1
10186,221,67.45,2
10186,235,203.76,1
10187,596,295.16,4
10187,457,261.47,2
10187,879,286.42,5
10188,410,200.2,4
10188,71,479.44,1
10189,866,463.97,1
10189,789,352.72,1
10190,949,207.01,3
10190,750,175.83,2
10190,629,135.07,5
10190,30,451.71,1
10191,98,63.39,2
10192,25,334.53,5
10192,96,146.91,3
10192,309,233.82,1
10192,386,404.49,3
10193,749,477.32,3
10193,372,315.91,2
10194,388,172.66,5
10194,424,46.38,4
10194,527,289.32,3
10194,687,184.4,1
10195,803,292.34,2
10195,750,252.52,2
10196,44,299.87,5
10196,154,459.51,3
10197,100,423.74,5
10197,495,285.06,4
10197,934,468.33,1
10197,361,412.18,5
10197,929,130.87,5
10198,72,241.2,1
10198,658,297.76,2
10199,187,362.85,4
10199,746,195.72,2
10199,177,112.85,2
10199,412,51.12,4
10200,303,262.06,4
10200,633,187.24,1
10200,6,44.42,5
10201,617,129.95,2
10201,662,342.56,4
10201,95,496.65,5
10201,944,365.58,5
10202,998,357.02,1
10202,72,401.44,1
10202,709,288.85,1
10203,87,304.18,1
10203,329,293.0,3
10203,488,200.14,2
10203,902,475.85,1
10203,751,264.74,1
10204,995,293.66,2
10205,541,15.45,1
10205,878,460.32,1
10206,913,266.86,3
10206,877,433.32,3
10207,259,203.7,3
10207,995,327.35,5
10207,44,103.92,5
10208,391,175.58,2
10208,124,374.1,2
10208,964,386.3,5
10208,356,174.06,2
10209,689,360.66,4
10209,208,127.71,1
10209,804,362.03,3
10209,528,445.82,1
10210,443,356.44,3
10210,20,410.79,5
10210,977,435.6,4
10210,311,137.75,2
10211,199,149.33,4
10211,399,312.78,1
10211,146,285.39,5
10211,84,135.4,5
10211,56,125.85,1
10212,309,256.44,4
10212,280,335.54,3
10212,494,151.49,3
10212,459,492.01,2
10212,589,344.79,2
10213,277,139.58,1
10213,374,366.1,2
10213,662,214.13,5
10214,951,456.47,5
10214,23,198.76,4
10214,617,329.11,1
10214,911,5.71,5
10214,532,486.73,2
10215,978,383.61,2
10215,570,153.39,2
10215,508,44.46,1
10216,181,231.86,5
10216,255,449.72,4
10216,48,343.19,2
10216,398,396.77,1
10217,112,101.25,1
10218,347,122.3,5
10218,789,95.91,3
10218,839,423.14,4
10218,833,426.55,3
10218,474,421.39,3
10219,629,49.91,2
10219,481,453.04,1
10219,612,326.63,3
10220,251,275.17,3
10220,803,77.99,3
10220,669,469.95,2
10221,37,133.92,3
10221,567,336.59,1
10221,898,480.2,1
10222,209,209.31,5
10222,887,395.14,2
10222,239,98.94,5
10223,642,156.78,3
10223,553,266.41,2
10223,640,57.13,1
10223,908,372.61,3
10224,373,10.79,1
10224,9,342.47,4
10224,522,267.31,5
10225,876,69.8,3
10226,870,242.19,3
10226,140,396.37,5
10226,286,137.41,4
10226,657,218.6,3
10226,41,54.8,1
10227,234,192.58,3
10227,945,139.93,2
10227,529,114.8,1
10228,176,131.21,4
10228,336,398.41,1
10228,457,85.18,4
10229,491,222.98,5
10230,678,194.94,4
10230,201,407.04,1
10230,279,210.18,2
10230,432,485.35,3
10231,146,312.8,5
10231,961,20.4,5
10231,280,217.85,3
10231,967,428.09,2
10232,621,190.63,2
10232,878,436.27,3
10232,681,317.6,5
10233,376,495.71,1
10233,10,478.19,5
10233,616,140.01,5
10234,576,234.31,3
10234,913,180.43,2
10234,30,18.5,3
10234,941,370.16,5
10235,188,468.86,1
10235,502,223.72,2
10235,209,191.12,4
10235,841,193.76,2
10235,97,251.17,4
10236,907,113.72,5
10236,448,59.38,5
10236,225,142.98,4
10236,276,123.33,2
10237,169,89.74,5
10237,493,81.35,5
10237,572,261.54,4
10237,758,416.09,5
10238,916,10.16,5
10239,952,235.18,4
10239,374,394.67,1
10240,275,97.77,1
10240,77,68.07,2
10240,284,497.78,5
10240,631,38.34,4
10241,663,459.61,3
10241,686,272.43,3
10241,383,302.49,4
10241,609,418.39,5
10242,217,374.11,5
10242,676,283.22,1
10243,139,364.17,5
10243,261,84.87,4
10243,903,128.24,3
10243,556,134.07,2
10243,911,434.29,2
10244,350,307.66,1
10244,640,475.58,1
10244,937,208.95,3
10244,761,346.29,5
10244,379,210.16,5
10245,372,179.75,1
10245,604,85.94,1
10245,961,319.33,3
10246,974,419.34,5
10246,100,134.4,5
10246,677,89.34,5
10246,259,187.0,3
10247,75,372.4,5
10248,82,148.66,5
10248,832,317.33,2
10248,61,197.59,2
10248,640,411.24,1
10248,945,227.63,5
10249,765,23.26,5
10249,115,68.25,4
10250,377,324.27,1
10250,530,107.68,1
10250,795,11.34,3
10251,954,43.71,1
10251,152,123.67,1
10252,409,246.73,2
10252,803,364.03,3
10252,515,88.95,4
10253,592,309.74,1
10254,595,491.22,2
10254,663,397.77,1
10254,269,419.06,1
10255,123,283.24,3
10256,744,240.54,3
10256,701,59.6,5
10256,423,66.27,5
10256,367,251.44,3
10256,352,145.95,3
10257,49,308.62,1
10257,95,280.47,2
10257,186,195.71,4
10257,371,19.55,5
10257,844,118.64,5
10258,69,153.08,5
10258,601,178.97,4
10259,871,21.9,3
10259,55,367.83,3
10259,342,428.03,3
10259,213,246.29,4
10259,417,172.65,5
10260,303,436.36,5
10261,929,89.26,4
10261,883,465.59,4
10261,244,97.12,5
10261,500,353.73,3
10261,527,371.61,2
10262,242,475.84,2
10262,298,228.79,1
10262,982,265.31,1
10263,1,343.67,5
10263,533,428.98,2
10263,681,205.3,3
10263,922,262.03,1
10264,998,171.52,4
10264,566,181.93,2
10265,593,174.74,1
10265,276,340.45,4
10266,497,311.95,5
10266,649,268.42,1
10267,438,158.95,5
10267,479,62.69,3
10267,596,152.19,3
10268,264,11.0,4
10268,266,96.53,1
10268,574,82.26,5
10268,922,68.03,1
10269,994,183.41,4
10269,376,258.02,1
10270,759,223.88,2
10270,680,327.58,2
10270,111,252.71,3
10270,560,455.17,4
10270,527,100.93,1
10271,961,302.55,4
10271,693,357.41,2
10272,79,19.27,5
10272,660,28.89,2
10272,658,307.59,2
10273,664,98.07,1
10274,401,108.26,3
10274,229,128.06,4
10274,713,86.02,3
10274,225,162.79,3
10274,623,64.54,4
10275,748,80.89,5
10275,872,393.65,3
10275,745,436.36,4
10275,336,56.86,1
10276,926,327.22,4
10276,488,169.89,3
10276,514,175.45,1
10276,92,170.13,1
10276,641,293.89,1
10277,407,28.57,3
10278,461,181.57,1
10278,812,154.64,4
10278,930,199.76,3
10279,418,320.73,3
10279,131,352.35,5
10279,803,377.17,1
10279,404,416.39,3
10279,461,341.12,4
10280,238,486.37,3
10280,396,296.34,3
10280,891,153.33,1
10281,518,145.07,3
10282,393,325.57,3
10282,929,171.7,5
10282,3,243.59,2
10282,47,220.77,2
10283,366,410.53,1
10284,704,270.5,1
10284,248,456.52,3
10284,300,312.08,3
10284,549,311.15,1
10284,993,25.32,4
10285,530,34.47,3
10286,916,362.03,1
10286,650,241.19,4
10286,971,87.33,3
10286,872,211.2,5
10286,234,179.46,5
10287,402,161.14,3
10287,541,406.35,2
10287,337,286.1,3
10287,539,429.81,1
10287,834,422.93,4
10288,738,146.54,5
10288,26,271.06,3
10289,28,55.16,3
10289,948,358.91,1
10289,52,210.23,4
10290,762,482.31,4
10290,546,450.94,3
10291,565,152.76,1
10291,282,109.5,2
10291,464,186.52,2
10291,613,145.12,5
10291,915,7.93,5
10292,913,378.84,3
10293,340,384.88,5
10293,724,247.87,5
10294,267,463.8,4
10294,834,363.84,2
10294,933,231.93,3
10294,874,377.96,3
10294,32,482.52,1
10295,212,72.61,2
10295,961,139.01,2
10295,335,401.9,3
10296,790,125.99,1
10296,737,262.46,5
10296,501,342.82,1
10296,251,197.72,1
10296,470,180.07,1
10297,823,171.67,5
10297,771,22.63,2
10297,259,323.45,5
10297,680,37.94,1
10297,663,55.34,4
10298,60,156.68,3
10298,623,115.42,4
10298,840,368.09,1
10299,854,386.79,2
10299,850,35.64,1
10300,92,479.63,3
10300,584,419.57,3
10300,961,254.68,4
10300,733,257.97,5
10300,242,21.75,3
10301,649,493.26,1
10301,136,427.71,3
10301,124,439.65,2
10302,169,383.79,1
10302,564,100.29,2
10302,336,295.68,1
10302,912,207.01,2
10302,925,364.15,1
10303,336,303.97,3
10303,245,385.85,2
10304,895,35.51,2
10304,283,408.94,4
10304,646,474.05,1
10304,940,332.26,4
10305,838,173.87,1
10305,907,190.53,1
10305,906,167.03,4
10305,937,101.95,1
10306,455,75.41,1
10307,217,347.83,4
10308,711,25.03,3
10308,394,284.58,4
10308,157,148.26,1
10308,212,401.9,1
10309,867,170.68,5
10310,165,462.23,4
10310,846,198.05,3
10310,422,9.48,4
10310,213,318.47,5
10310,345,476.5,4
10311,795,378.52,3
10311,983,390.74,4
10312,496,438.35,2
10312,43,355.26,3
10313,139,207.09,2
10313,3,257.52,3
10313,786,290.43,3
10313,736,373.51,1
10313,606,257.09,3
10314,470,394.22,4
10314,126,220.22,2
10314,862,436.01,4
10314,270,251.76,2
10315,670,70.26,1
10316,58,192.92,2
10316,286,54.32,2
10316,367,155.42,2
10316,482,313.68,3
10317,354,92.65,1
10317,185,364.94,5
10317,995,156.56,4
10318,468,237.37,2
10318,539,177.35,3
10318,146,263.49,5
10319,994,233.03,4
10319,371,46.8,1
10319,961,339.91,1
10319,977,397.09,4
10319,460,474.38,2
10320,392,204.91,1
10320,79,373.48,3
10321,935,245.46,5
10321,451,354.83,4
10321,520,230.51,4
10321,783,138.93,2
10321,252,244.08,1
10322,447,115.27,1
10322,912,53.21,2
10323,761,440.87,4
10323,33,28.82,5
10323,301,420.88,3
10323,475,464.02,2
10323,66,317.49,2
10324,991,256.52,1
10324,177,152.08,3
10324,686,494.61,2
10324,257,302.11,1
10325,221,66.16,1
10325,42,23.5,1
10326,787,54.07,4
10326,567,46.92,4
10327,152,26.57,4
10327,222,275.02,3
10327,870,431.43,2
10327,908,444.82,2
10328,462,426.29,3
10328,642,297.37,5
10328,667,350.7,5
10328,788,210.87,4
10328,711,25.83,1
10329,816,86.83,1
10329,503,295.47,5
10330,375,289.73,1
10331,946,94.04,1
10331,731,271.6,1
10331,986,407.29,1
10331,677,325.09,1
10331,955,355.05,3
10332,989,169.82,3
10332,225,130.71,2
10332,802,210.31,3
10333,348,304.58,2
10333,367,297.0,4
10334,181,301.43,4
10334,6,305.83,3
10334,14,13.76,4
10335,686,247.84,1
10335,120,109.32,3
10336,879,484.65,1
10336,313,205.62,3
10336,231,138.43,4
10336,368,492.41,5
10337,651,17.37,2
10337,127,478.62,3
10337,351,483.24,5
10338,54,288.96,3
10338,364,451.06,3
10338,446,340.9,5
10339,5,217.39,1
10339,566,179.28,5
10339,26,93.9,1
10339,268,132.21,2
10340,641,74.58,5
10340,407,197.11,5
10341,969,30.61,3
10341,269,403.86,5
10341,669,299.78,1
10341,771,21.52,5
10341,81,235.22,3
10342,573,332.78,5
10342,746,365.25,5
10342,498,300.36,4
10342,672,381.36,4
10343,203,419.38,4
10343,957,488.62,3
10344,396,43.73,3
10345,946,314.74,5
10345,152,41.99,4
10345,322,286.19,4
10345,301,83.13,3
10346,729,34.02,1
10346,626,284.27,3
10346,700,68.21,4
10346,280,173.11,1
10346,44,289.96,4
10347,167,273.3,4
10347,6,97.31,2
10347,599,104.47,5
10348,195,345.76,5
10348,534,291.14,4
10348,129,357.17,3
10349,315,462.98,3
10349,673,496.36,2
10349,773,469.4,4
10349,854,162.99,5
10349,328,319.24,5
10350,989,173.17,1
10350,704,32.51,1
10350,802,146.71,3
10350,858,67.46,3
10351,133,444.23,2
10351,172,331.69,1
10351,208,162.03,5
10352,428,162.66,1
10353,437,257.96,5
10353,560,470.59,3
10353,934,409.23,3
10354,869,410.97,5
10354,746,231.46,1
10355,500,53.88,5
10355,516,228.15,3
10355,216,249.15,4
10355,628,333.73,4
10356,347,188.99,2
10356,754,145.49,4
10356,832,251.53,1
10357,699,367.07,1
10358,102,146.66,4
10358,949,88.46,2
10359,765,493.67,2
10360,490,359.58,5
10360,114,69.88,1
10360,452,460.73,5
10360,591,124.69,4
10360,171,452.02,3
10361,860,259.58,1
10362,776,133.34,4
10363,781,217.72,1
10364,548,89.88,3
10364,344,457.56,4
10364,306,18.04,4
10364,229,217.41,2
10364,292,319.72,1
10365,843,471.18,4
10365,974,159.8,4
10366,594,414.9,5
10366,516,294.25,1
10366,632,391.67,5
10367,1,338.87,4
10367,234,145.23,4
10367,913,474.9,1
10367,969,46.04,4
10368,459,401.27,3
10368,4,211.97,1
10368,697,427.56,3
10368,564,9.5,4
10368,852,332.04,5
10369,88,288.65,4
10370,143,414.9,1
10370,908,85.4,3
10371,355,250.96,4
10371,20,399.74,3
10371,438,465.26,3
10371,992,417.38,5
10371,146,171.54,3
10372,156,376.31,2
10373,146,23.16,3
10373,771,277.3,5
10374,685,270.83,4
10374,226,208.58,5
10374,849,439.93,1
10374,420,46.69,3
10374,499,286.45,1
10375,333,431.1,3
10375,340,449.65,3
10375,543,92.51,4
10375,208,388.32,5
10376,67,456.05,5
10377,325,31.08,5
10377,477,491.52,5
10377,116,499.74,3
10377,410,280.77,3
10378,969,99.54,3
10379,594,319.65,2
10379,865,249.18,5
10380,419,222.67,3
10380,350,225.74,1
10381,899,434.74,3
10381,257,78.41,3
10382,458,319.57,2
10382,935,438.23,2
10383,148,315.01,5
10383,3,149.85,1
10383,53,22.24,2
10384,519,114.18,4
10384,198,374.41,1
10384,569,266.19,1
10384,201,104.44,1
10385,419,236.44,1
10385,960,316.68,2
10385,364,392.57,3
10386,382,6.41,5
10386,918,281.35,2
10386,395,44.55,1
10386,914,339.43,4
10386,579,211.5,2
10387,443,151.15,5
10387,186,272.48,1
10388,484,393.61,4
10388,869,189.63,3
10389,519,309.29,1
10389,184,255.81,3
10389,530,424.55,4
10389,296,25.01,4
10390,160,155.1,3
10390,519,469.71,5
10390,352,139.88,1
10390,838,38.23,5
10390,647,69.2,3
10391,659,486.26,1
10392,695,440.29,5
10393,17,361.76,3
10393,988,99.03,1
10394,36,486.59,4
10394,589,82.12,5
10394,857,400.19,2
10394,287,344.89,2
10394,273,242.13,4
10395,144,229.58,4
10395,580,396.84,1
10395,145,232.83,3
10396,367,401.53,2
10396,955,32.9,3
10396,739,197.7,5
10396,955,189.72,5
10397,300,420.82,5
10397,367,54.47,3
10398,93,336.56,5
10398,709,452.96,2
10398,452,315.21,5
10398,383,113.36,2
10399,761,189.3,3
10399,789,436.84,4
10400,906,335.76,4
10400,125,148.45,3
10401,280,393.38,2
10401,205,161.76,4
10401,228,195.22,4
10402,678,38.68,5
10402,989,216.39,3
10403,153,82.92,5
10403,165,397.87,5
10403,446,470.52,4
10404,55,287.14,3
10404,274,450.9,1
10404,82,477.45,1
10405,946,199.36,2
10405,841,466.2,5
10406,647,261.13,2
10406,991,28.46,1
10406,785,6.16,2
10406,506,457.51,1
10407,597,199.55,2
10407,742,455.04,2
10408,479,277.44,4
10409,727,36.52,1
10409,590,93.93,5
10409,427,327.69,3
10409,374,367.35,5
10409,137,463.19,2
10410,760,472.42,2
10410,984,177.55,4
10410,56,222.75,4
10411,53,319.42,5
10411,292,190.0,4
10411,725,466.31,5
10411,529,338.56,1
10411,123,65.99,5
10412,177,479.32,5
10413,550,107.62,5
10413,136,167.98,5
10414,312,173.68,1
10414,185,468.02,2
10414,356,251.98,5
10414,7,98.12,4
10415,249,254.99,5
10416,203,282.84,2
10416,275,404.15,2
10416,432,422.25,4
10416,525,15.1,4
10417,701,240.01,3
10418,350,19.7,3
10418,519,49.53,3
10418,964,444.24,4
10419,42,218.12,5
10419,910,185.57,5
10419,119,220.89,1
10420,715,317.92,4
10420,863,434.83,4
10420,463,62.64,3
10421,455,179.99,4
10421,931,12.14,4
10421,102,245.78,5
10422,420,457.89,1
10422,655,451.74,5
10423,108,115.72,4
10423,171,34.58,2
10423,741,400.72,2
10424,74,56.8,3
10424,458,6.96,2
10424,150,218.37,1
10425,759,499.32,1
10425,787,318.82,2
10425,552,343.24,5
10425,702,59.35,2
10426,155,411.22,2
10426,464,419.14,2
10426,672,390.53,2
10427,634,288.42,2
10428,257,85.67,2
10428,863,392.32,2
10428,370,106.8,3
10428,195,494.88,5
10429,12,132.37,2
10429,892,288.98,2
10429,640,58.4,3
10430,292,464.84,2
10430,976,61.91,3
10431,925,456.37,3
10431,835,382.21,3
10432,410,233.04,1
10432,495,16.28,4
10432,883,89.23,4
10433,485,80.41,1
10433,318,28.57,5
10434,626,179.07,3
10434,836,36.17,1
10434,100,111.6,5
10434,316,359.22,5
10435,378,49.93,2
10435,758,301.68,5
10435,770,460.81,2
10435,109,323.26,2
10436,167,66.7,1
10436,800,9.55,4
10436,571,365.68,3
10436,838,190.8,1
10436,260,128.37,3
10437,322,432.7,4
10438,182,44.11,5
10438,683,260.21,3
10438,495,34.31,4
10439,859,196.99,3
10439,684,469.74,1
10439,676,76.5,4
10440,786,83.99,3
10440,11,442.1,1
10440,108,341.77,4
10440,927,231.82,1
10440,900,313.54,5
10441,399,253.18,4
10442,12,323.45,2
10443,413,317.94,5
10443,830,470.62,1
10443,385,14.05,1
10443,19,465.54,2
10443,40,386.32,5
10444,229,345.66,2
10444,68,355.78,3
10444,724,485.34,5
10445,666,245.3,2
10445,413,470.45,4
10445,35,372.47,5
10445,212,207.13,3
10446,63,442.89,2
10446,513,18.52,3
10447,746,214.14,1
10448,481,434.33,2
10448,816,210.68,5
10448,164,48.24,1
10448,148,325.37,3
10448,663,254.34,3
10449,423,218.26,5
10449,507,232.04,4
10449,769,231.91,2
10449,380,277.87,3
10450,910,35.76,1
10450,926,300.53,1
10450,848,143.5,5
10451,610,212.54,4
10451,116,373.05,1
10451,254,256.4,5
10451,734,108.35,1
10452,970,53.72,5
10452,180,372.47,1
10452,82,271.12,1
10453,160,255.93,4
10454,851,207.15,2
10454,692,221.56,5
10455,168,414.88,2
10455,579,77.54,2
10455,604,258.98,4
10456,594,297.71,4
10456,543,441.4,5
10456,340,231.4,4
10456,904,192.61,1
10456,299,439.98,3
10457,625,19.99,1
10457,181,378.44,3
10457,286,305.2,2
10457,491,185.03,3
10458,944,343.26,4
10458,875,381.46,4
10458,528,260.9,3
10458,428,81.34,3
10459,671,215.38,3
10460,335,187.29,1
10460,126,205.0,2
10460,937,436.11,1
10460,568,291.82,5
10460,882,104.19,5
10461,166,245.5,4
10462,968,436.01,5
10463,342,10.93,1
10463,376,306.35,5
10463,477,170.86,3
10463,652,386.13,2
10464,462,260.96,4
10464,210,258.75,1
10464,158,244.79,2
10464,922,295.04,3
10464,941,340.34,3
10465,994,384.72,3
10465,865,171.33,5
10465,425,88.91,1
10465,559,283.49,1
10465,290,389.01,1
10466,727,389.11,4
10466,476,251.26,4
10466,778,319.94,4
10466,163,405.31,1
10466,852,490.12,5
10467,763,51.58,5
10467,3,23.0,1
10467,193,497.53,2
10468,904,269.2,3
10468,179,217.73,1
10468,283,15.16,4
10468,158,73.44,4
10469,157,287.57,3
10470,423,304.15,3
10471,665,131.12,1
10471,929,270.71,1
10471,249,9.6,1
10472,595,320.49,5
10472,412,399.32,3
10472,167,197.0,3
10472,644,377.39,1
10473,107,321.81,5
10473,263,373.07,2
10473,984,47.16,2
10473,52,28.28,1
10474,657,176.9,3
10474,813,430.07,2
10474,269,70.11,1
10474,385,374.62,1
10475,537,289.72,2
10475,312,206.14,1
10475,396,415.65,5
10475,250,452.67,3
10476,754,127.99,1
10476,333,274.43,1
10476,462,255.64,2
10477,984,440.79,1
10477,382,263.01,2
10477,624,63.34,1
10477,622,18.05,4
10478,809,172.13,1
10478,271,476.48,2
10478,585,92.78,5
10478,270,411.58,1
10478,197,22.06,2
10479,718,168.5,1
10479,426,287.9,2
10479,929,90.41,3
10480,297,197.69,5
10480,342,48.24,1
10480,211,95.84,1
10480,452,356.44,5
10481,317,420.54,1
10482,959,277.05,2
10482,302,353.8,1
10482,270,345.59,3
10483,784,121.56,3
10483,901,66.24,5
10484,111,143.01,5
10484,844,140.31,5
10485,948,366.65,2
10485,85,493.24,5
10485,980,63.5,5
10485,16,424.32,4
10486,537,61.08,5
10487,252,341.04,3
10487,385,146.12,3
10487,829,175.49,1
10487,593,84.91,2
10487,873,445.89,1
10488,615,264.34,5
10489,332,460.1,1
10489,628,224.96,1
10490,364,473.12,1
10491,402,363.11,1
10491,490,418.59,4
10491,714,220.46,5
10491,526,451.55,3
10491,132,185.41,2
10492,238,432.57,4
10492,122,10.58,5
10492,898,304.12,3
10492,282,203.92,4
10493,357,214.37,2
10493,619,114.49,5
10493,259,72.53,3
10493,654,459.63,1
10494,417,207.79,1
10494,125,402.55,2
10495,902,380.97,4
10495,800,224.66,5
10496,317,481.41,4
10496,657,32.69,4
10496,209,388.83,3
10497,728,142.81,1
10497,775,168.68,5
10498,637,215.07,2
10498,291,456.44,4
10498,854,452.52,2
10499,296,185.97,2
10499,665,90.65,2
10499,37,112.87,1
10499,105,486.39,4
10500,712,20.75,5
10500,581,280.93,1
10500,932,338.34,1
10501,138,402.86,2
10502,214,369.41,2
10502,359,81.92,5
10502,784,351.46,1
10502,837,137.22,5
10502,144,92.41,1
10503,921,87.85,1
10503,499,319.83,5
10504,592,381.76,5
10504,169,269.41,4
10504,45,113.81,3
10505,666,139.47,1
10506,472,61.78,5
10506,406,311.69,2
10506,851,492.69,2
10506,511,460.03,1
10506,736,139.88,4
10507,90,167.6,5
10507,869,39.21,4
10507,43,456.57,1
10507,668,338.0,2
10508,697,88.47,4
10509,862,117.81,2
10509,5,289.09,5
10510,471,451.8,3
10511,585,144.12,1
10511,159,308.92,2
10511,889,371.85,2
10511,17,465.93,3
10511,617,491.67,2
10512,786,273.6,5
10512,203,28.93,2
10512,577,141.39,4
10512,878,18.93,3
10512,649,200.39,2
10513,480,79.09,4
10514,873,334.58,3
10514,581,63.66,4
10514,492,92.72,2
10514,21,231.83,3
10515,636,431.44,1
10515,606,425.43,5
10515,179,448.64,2
10515,421,53.86,1
10515,291,81.72,5
10516,557,130.3,2
10517,558,11.64,1
10517,507,117.63,2
10517,920,50.41,2
10517,810,399.88,2
10518,253,76.97,4
10518,392,160.73,1
10519,740,292.71,3
10519,765,434.88,4
10520,1,86.0,5
10520,549,19.72,3
10521,265,27.4,5
10521,889,269.84,5
10521,908,409.95,4
10521,690,326.76,4
10521,87,7.32,2
10522,353,92.71,3
10522,547,372.36,3
10523,832,345.33,5
10523,751,397.88,3
10523,495,51.48,3
10523,971,425.17,3
10523,374,479.25,5
10524,158,178.16,4
10524,818,324.77,5
10524,522,150.37,4
10525,918,329.89,3
10525,52,392.0,5
10525,498,315.76,1
10525,645,335.17,1
10526,86,54.32,3
10526,731,114.45,1
10526,670,470.88,4
10526,149,81.09,3
10526,664,156.56,3
10527,556,225.76,3
10527,709,79.36,3
10527,56,64.51,2
10528,185,458.12,1
10529,723,53.99,4
10530,497,349.58,4
10530,639,97.39,4
10530,767,180.68,1
10530,781,447.36,3
10530,707,330.22,3
10531,251,108.36,5
10532,641,442.17,2
10532,500,429.45,4
10533,212,39.76,4
10533,509,208.51,1
10533,265,302.2,3
10534,676,358.7,2
10534,390,121.13,5
10534,629,177.79,1
10534,827,89.48,4
10535,432,13.12,1
10535,134,120.81,5
10535,369,45.81,5
10536,567,213.82,1
10536,716,421.32,3
10536,365,13.84,1
10536,161,498.28,2
10536,120,406.03,3
10537,504,223.82,5
10538,812,275.1,5
10539,581,381.08,4
10539,151,291.23,3
10539,395,16.13,1
10539,45,58.07,2
10539,749,468.08,5
10540,535,153.02,5
10540,126,400.66,2
10540,373,236.47,5
10540,177,233.78,4
10541,3,353.3,3
10541,61,187.67,4
10541,773,26.07,2
10541,708,164.63,1
10541,799,371.33,5
10542,391,358.51,3
10542,620,47.34,3
10542,299,190.56,3
10542,653,387.56,4
10542,673,174.63,3
10543,911,238.51,1
10543,239,198.31,1
10544,41,447.39,5
10544,618,249.46,1
10544,321,261.77,1
10544,16,268.94,5
10544,123,327.85,4
10545,224,68.7,3
10545,811,413.43,4
10545,65,102.13,1
10545,216,235.92,3
10545,80,294.97,2
10546,288,309.21,5
10546,370,100.65,5
10547,507,366.79,4
10547,263,241.55,5
10548,707,237.23,1
10548,929,400.43,2
10549,653,188.24,5
10549,801,179.16,1
10549,67,221.74,5
10549,435,407.25,3
10549,900,285.78,1
10550,494,28.47,3
10551,258,59.8,5
10551,794,373.66,4
10551,186,217.77,3
10552,55,90.94,5
10552,498,97.39,5
10552,108,99.79,1
10552,155,205.05,2
10553,356,198.28,1
10554,261,98.86,1
10555,290,212.76,1
10555,406,180.41,2
10555,267,360.1,2
10555,36,483.97,1
10556,610,288.56,5
10557,981,44.22,1
10557,334,259.87,4
10557,774,163.84,5
10557,14,337.58,3
10558,239,97.11,1
10558,455,17.82,4
10558,890,134.68,2
10559,422,79.64,3
10560,488,255.15,5
10561,62,32.06,4
10561,115,399.92,4
10561,757,363.54,5
10561,614,206.51,1
10561,350,50.12,4
10562,545,285.76,1
10562,108,90.71,3
10562,345,382.45,1
10563,922,244.89,5
10564,958,210.94,3
10564,576,340.2,2
10565,166,494.85,2
10565,473,227.1,2
10565,520,493.82,2
10565,248,243.04,5
10565,411,83.34,5
10566,196,337.66,1
10566,657,63.94,5
10567,193,306.33,1
10568,32,144.88,3
10568,202,151.59,2
10568,80,200.27,1
10569,951,265.92,5
10569,990,268.85,2
10569,20,85.03,2
10570,287,157.37,5
10570,909,110.05,1
10570,48,30.45,3
10571,34,191.5,4
10571,636,128.11,3
10572,21,217.6,5
10572,23,403.12,4
10573,162,499.73,2
10573,986,144.58,3
10573,562,370.96,2
10573,541,414.53,2
10574,415,162.93,1
10574,474,101.9,1
10575,223,348.79,5
10575,826,202.32,1
10575,506,424.99,1
10576,456,113.25,5
10576,747,475.51,4
10576,358,472.83,1
10577,27,75.4,5
10577,396,19.44,1
10577,485,256.31,4
10578,706,329.02,2
10578,666,464.7,5
10578,789,499.12,4
10578,412,11.58,4
10579,556,411.28,2
10579,28,483.39,5
10579,550,377.21,5
10580,451,47.93,1
10581,58,156.75,1
10581,233,488.64,3
10582,744,221.49,1
10582,468,58.05,4
10583,657,344.82,3
10583,562,97.82,5
10583,10,347.21,5
10584,488,198.07,4
10584,231,168.89,4
10584,995,371.45,5
10585,171,396.97,4
10585,479,483.23,2
10585,915,231.93,4
10585,523,324.46,3
10585,723,147.35,1
10586,291,61.96,2
10586,778,206.35,1
10586,271,215.5,4
10587,989,255.85,2
10588,894,332.18,1
10589,818,281.82,1
10590,229,70.76,5
10590,222,86.1,3
10590,495,391.23,3
10591,737,295.88,2
10592,54,349.94,4
10592,896,147.36,4
10592,731,433.23,4
10593,220,37.22,4
10593,182,356.32,5
10593,508,229.28,5
10593,766,466.87,3
10593,471,395.07,3
10594,130,482.88,2
10594,633,412.41,3
10595,268,476.4,4
10595,949,410.37,2
10596,259,306.53,3
10597,450,370.16,3
10597,413,19.35,4
10597,75,396.67,3
10597,665,134.77,3
10597,677,312.19,3
10598,774,476.27,4
10598,397,152.16,4
10598,974,414.99,2
10599,45,261.37,2
10600,332,399.31,4
10600,208,52.77,2
10600,241,216.86,2
10601,513,470.8,3
10601,412,5.41,3
10601,867,161.37,4
10602,880,175.45,4
10602,804,378.87,3
10602,274,483.32,1
10602,104,231.98,5
10603,8,189.08,4
10603,47,239.8,2
10603,831,120.09,4
10603,532,20.84,4
10603,655,292.12,5
